code,term
M815,Idiopathic osteoporosis
M8150,Idiopathic osteoporosis - Multiple sites
M8151,Idiopathic osteoporosis - Shoulder region
M8152,Idiopathic osteoporosis - Upper arm
M8153,Idiopathic osteoporosis - Forearm
M8154,Idiopathic osteoporosis - Hand
M8155,Idiopathic osteoporosis - Pelvic region and thigh
M8156,Idiopathic osteoporosis - Lower leg
M8157,Idiopathic osteoporosis - Ankle and foot
M8158,Idiopathic osteoporosis - Other
M8159,Idiopathic osteoporosis - Site unspecified
M816,Localized osteoporosis [Lequesne]
M8160,Localized osteoporosis [Lequesne] - Multiple sites
M8161,Localized osteoporosis [Lequesne] - Shoulder region
M8162,Localized osteoporosis [Lequesne] - Upper arm
M8163,Localized osteoporosis [Lequesne] - Forearm
M8164,Localized osteoporosis [Lequesne] - Hand
M8165,Localized osteoporosis [Lequesne] - Pelvic region and thigh
M8166,Localized osteoporosis [Lequesne] - Lower leg
M8167,Localized osteoporosis [Lequesne] - Ankle and foot
M8168,Localized osteoporosis [Lequesne] - Other
M8169,Localized osteoporosis [Lequesne] - Site unspecified
M818,Other osteoporosis
M8180,Other osteoporosis - Multiple sites
M8181,Other osteoporosis - Shoulder region
M8182,Other osteoporosis - Upper arm
M8183,Other osteoporosis - Forearm
M8184,Other osteoporosis - Hand
M8185,Other osteoporosis - Pelvic region and thigh
M8186,Other osteoporosis - Lower leg
M8187,Other osteoporosis - Ankle and foot
M8188,Other osteoporosis - Other
M8189,Other osteoporosis - Site unspecified
M819,"Osteoporosis, unspecified"
M8190,"Osteoporosis, unspecified - Multiple sites"
M8191,"Osteoporosis, unspecified - Shoulder region"
M8192,"Osteoporosis, unspecified - Upper arm"
M8193,"Osteoporosis, unspecified - Forearm"
M8194,"Osteoporosis, unspecified - Hand"
M8195,"Osteoporosis, unspecified - Pelvic region and thigh"
M8196,"Osteoporosis, unspecified - Lower leg"
M8197,"Osteoporosis, unspecified - Ankle and foot"
M8198,"Osteoporosis, unspecified - Other"
M8199,"Osteoporosis, unspecified - Site unspecified"
M82,Osteoporosis in diseases classified elsewhere
M820,Osteoporosis in multiple myelomatosis C90.0
M8200,Osteoporosis in multiple myelomatosis (C90.0†) - Multiple sites
M8201,Osteoporosis in multiple myelomatosis (C90.0†) - Shoulder region
M8202,Osteoporosis in multiple myelomatosis (C90.0†) - Upper arm
M8203,Osteoporosis in multiple myelomatosis (C90.0†) - Forearm
M8204,Osteoporosis in multiple myelomatosis (C90.0†) - Hand
M8205,Osteoporosis in multiple myelomatosis (C90.0†) - Pelvic region and thigh
M8206,Osteoporosis in multiple myelomatosis (C90.0†) - Lower leg
M8207,Osteoporosis in multiple myelomatosis (C90.0†) - Ankle and foot
M8208,Osteoporosis in multiple myelomatosis (C90.0†) - Other
M8209,Osteoporosis in multiple myelomatosis (C90.0†) - Site unspecified
M821,Osteoporosis in endocrine disorders E00-E34
M8210,Osteoporosis in endocrine disorders (E00-E34†) - Multiple sites
M8211,Osteoporosis in endocrine disorders (E00-E34†) - Shoulder region
M8212,Osteoporosis in endocrine disorders (E00-E34†) - Upper arm
M8213,Osteoporosis in endocrine disorders (E00-E34†) - Forearm
M8214,Osteoporosis in endocrine disorders (E00-E34†) - Hand
M8215,Osteoporosis in endocrine disorders (E00-E34†) - Pelvic region and thigh
M8216,Osteoporosis in endocrine disorders (E00-E34†) - Lower leg
M8217,Osteoporosis in endocrine disorders (E00-E34†) - Ankle and foot
M8218,Osteoporosis in endocrine disorders (E00-E34†) - Other
M8219,Osteoporosis in endocrine disorders (E00-E34†) - Site unspecified
M828,Osteoporosis in other diseases classified elsewhere
M8280,Osteoporosis in other diseases classified elsewhere - Multiple sites
M8281,Osteoporosis in other diseases classified elsewhere - Shoulder region
M8282,Osteoporosis in other diseases classified elsewhere - Upper arm
M8283,Osteoporosis in other diseases classified elsewhere - Forearm
M8284,Osteoporosis in other diseases classified elsewhere - Hand
M8285,Osteoporosis in other diseases classified elsewhere - Pelvic region and thigh
M8286,Osteoporosis in other diseases classified elsewhere - Lower leg
M8287,Osteoporosis in other diseases classified elsewhere - Ankle and foot
M8288,Osteoporosis in other diseases classified elsewhere - Other
M8289,Osteoporosis in other diseases classified elsewhere - Site unspecified
